,_id,stratmed_sku,brand_code,brand_name,category,committed_volume,dose_size,dpco_list,form,generic_name,group,gst,manufacturer_code,mrp,price_effective_from_date,price_effective_to_date,purchase_price_w_gst,remarks,roa,status,subcategory,therapy_code,unit_per_pack,uom_pack_type,business_unit,dpco_ceiling_price,hsn_code,innovator_brand,marketed_by,therapy_name,group_name,manufacturer_name,category_name,subcategory_name,form_name,roa_name,created_by,created_date,unit_per_pack_num,update_date,updated_by,1m_mfg_name,generic_code,combined
211948,6008765E16802C03E8B1C38F,407994,NAN,SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT,CAT104,NAN,NAN,NO,FOR150,SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT,GRP643,28,SMMFG02221-01,12701.58,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC109,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS SCREWS POLYAXIAL,SIGNUS,IMPLANTS,NEUROLOGY,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT_OTHERS_NAN_SIGNUS_SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT_1
211949,6008765E16802C03E8B1C390,407995,NAN,SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT,CAT104,NAN,NAN,NO,FOR150,SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT,GRP643,28,SMMFG02221-01,12701.58,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC109,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS SCREWS POLYAXIAL,SIGNUS,IMPLANTS,NEUROLOGY,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT_OTHERS_NAN_SIGNUS_SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT_1
212003,6008765E16802C03E8B1C3C6,408049,NAN,SCREW SCHANZ,CAT104,NAN,NAN,NO,FOR150,SCREW SCHANZ,GRP644,28,SMMFG02235-01,117,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS SCREWS SCHENAZ,HITECH,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SCREW SCHANZ_OTHERS_NAN_HITECH_SCREW SCHANZ_1
212108,6008765E16802C03E8B1C42F,408154,NAN,KIRCHNER WIRE,CAT104,NAN,NAN,NO,FOR150,KIRCHNER WIRE,GRP647,28,SMMFG02235-01,0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS WIRES KIRSCHNER,HITECH,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KIRCHNER WIRE_OTHERS_NAN_HITECH_KIRCHNER WIRE_1
212109,6008765E16802C03E8B1C430,408155,NAN,KIRCHNER WIRE,CAT104,NAN,NAN,NO,FOR150,KIRCHNER WIRE,GRP647,28,SMMFG02235-01,0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS WIRES KIRSCHNER,HITECH,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KIRCHNER WIRE_OTHERS_NAN_HITECH_KIRCHNER WIRE_1
212110,6008765E16802C03E8B1C431,408156,NAN,KIRCHNER WIRE,CAT104,NAN,NAN,NO,FOR150,KIRCHNER WIRE,GRP647,28,SMMFG02235-01,0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS WIRES KIRSCHNER,HITECH,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KIRCHNER WIRE_OTHERS_NAN_HITECH_KIRCHNER WIRE_1
212128,6008765E16802C03E8B1C443,408174,NAN,KIRCHNER WIRE,CAT104,NAN,NAN,NO,FOR150,KIRCHNER WIRE,GRP647,28,SMMFG02235-01,0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS WIRES KIRSCHNER,HITECH,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KIRCHNER WIRE_OTHERS_NAN_HITECH_KIRCHNER WIRE_1
212133,6008765E16802C03E8B1C449,408180,NAN,KIRCHNER WIRE,CAT104,NAN,NAN,NO,FOR150,KIRCHNER WIRE,GRP647,28,SMMFG02171-01,0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS WIRES KIRSCHNER,BIOTEK,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KIRCHNER WIRE_OTHERS_NAN_BIOTEK_KIRCHNER WIRE_1
212134,6008765E16802C03E8B1C44A,408181,NAN,KIRCHNER WIRE,CAT104,NAN,NAN,NO,FOR150,KIRCHNER WIRE,GRP647,28,SMMFG02171-01,0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS WIRES KIRSCHNER,BIOTEK,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KIRCHNER WIRE_OTHERS_NAN_BIOTEK_KIRCHNER WIRE_1
212384,6008765E16802C03E8B1C544,408431,NAN,AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG23,CAT104,NAN,AORTIC 23MM,NO,FOR150,AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG23,GRP655,12,SMMFG00702-01,143000,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC146,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,HEART VALVES CONDUIT VALVE PULMONARY CONDUIT VALVE,MEDTRONIC,IMPLANTS,CARDIO THORACIC VASCULAR SURGERY,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG23_OTHERS_AORTIC 23MM_MEDTRONIC_AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG23_1
212385,6008765E16802C03E8B1C545,408432,NAN,AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG27,CAT104,NAN,AORTIC 27MM,NO,FOR150,AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG27,GRP655,12,SMMFG00702-01,143000,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC146,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,HEART VALVES CONDUIT VALVE PULMONARY CONDUIT VALVE,MEDTRONIC,IMPLANTS,CARDIO THORACIC VASCULAR SURGERY,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG27_OTHERS_AORTIC 27MM_MEDTRONIC_AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG27_1
212394,6008765E16802C03E8B1C54E,408441,NAN,AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG23,CAT104,NAN,AORTIC 23MM,NO,FOR150,AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG23,GRP655,12,SMMFG00702-01,130000,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC146,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,HEART VALVES CONDUIT VALVE PULMONARY CONDUIT VALVE,MEDTRONIC,IMPLANTS,CARDIO THORACIC VASCULAR SURGERY,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG23_OTHERS_AORTIC 23MM_MEDTRONIC_AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG23_1
212395,6008765E16802C03E8B1C54F,408442,NAN,AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG27,CAT104,NAN,AORTIC 27MM,NO,FOR150,AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG27,GRP655,12,SMMFG00702-01,130000,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC146,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,HEART VALVES CONDUIT VALVE PULMONARY CONDUIT VALVE,MEDTRONIC,IMPLANTS,CARDIO THORACIC VASCULAR SURGERY,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG27_OTHERS_AORTIC 27MM_MEDTRONIC_AORTIC VALVE CONDUIT GRAFT OPEN PIVOT AVG 502AG27_1
213133,6008765E16802C03E8B1C843,409198,NAN,FEMORAL COMPONENT PFC SIGMA CS 96-0042,CAT104,NAN,SIZE 2 LEFT,YES,FOR150,FEMORAL COMPONENT PFC SIGMA CS 96-0042,GRP694,5,SMMFG00526-02,27823.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT FEMORAL COMPONENT CRUCIATE SACRIFICING,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FEMORAL COMPONENT PFC SIGMA CS 96-0042_OTHERS_SIZE 2 LEFT_DEPUY_FEMORAL COMPONENT PFC SIGMA CS 96-0042_1
213136,6008765E16802C03E8B1C846,409201,NAN,FEMORAL COMPONENT PFC SIGMA CS 96-0042,CAT104,NAN,SIZE 2 LEFT,NO,FOR150,FEMORAL COMPONENT PFC SIGMA CS 96-0042,GRP694,12,SMMFG00526-02,66700.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT FEMORAL COMPONENT CRUCIATE SACRIFICING,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FEMORAL COMPONENT PFC SIGMA CS 96-0042_OTHERS_SIZE 2 LEFT_DEPUY_FEMORAL COMPONENT PFC SIGMA CS 96-0042_1
213263,6008765E16802C03E8B1C8C5,409328,NAN,FEMORAL COMPONENT PFC SIGMA PS 1960-40-300,CAT104,NAN,SIZE 3 LEFT,YES,FOR150,FEMORAL COMPONENT PFC SIGMA PS 1960-40-300,GRP695,5,SMMFG00526-02,27823.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT FEMORAL COMPONENT POSTERIOR STABILIZED,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FEMORAL COMPONENT PFC SIGMA PS 1960-40-300_OTHERS_SIZE 3 LEFT_DEPUY_FEMORAL COMPONENT PFC SIGMA PS 1960-40-300_1
213264,6008765E16802C03E8B1C8C6,409329,NAN,FEMORAL COMPONENT PFC SIGMA PS 1960-50-300,CAT104,NAN,SIZE 3 RIGHT,YES,FOR150,FEMORAL COMPONENT PFC SIGMA PS 1960-50-300,GRP695,5,SMMFG00526-02,27823.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT FEMORAL COMPONENT POSTERIOR STABILIZED,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FEMORAL COMPONENT PFC SIGMA PS 1960-50-300_OTHERS_SIZE 3 RIGHT_DEPUY_FEMORAL COMPONENT PFC SIGMA PS 1960-50-300_1
213329,6008765E16802C03E8B1C907,409394,NAN,FEMORAL COMPONENT PFC SIGMA PS 1960-40-300,CAT104,NAN,SIZE 3 LEFT,YES,FOR150,FEMORAL COMPONENT PFC SIGMA PS 1960-40-300,GRP695,5,SMMFG00526-02,71600.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT FEMORAL COMPONENT POSTERIOR STABILIZED,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FEMORAL COMPONENT PFC SIGMA PS 1960-40-300_OTHERS_SIZE 3 LEFT_DEPUY_FEMORAL COMPONENT PFC SIGMA PS 1960-40-300_1
213330,6008765E16802C03E8B1C908,409395,NAN,FEMORAL COMPONENT PFC SIGMA PS 1960-50-300,CAT104,NAN,SIZE 3 RIGHT,YES,FOR150,FEMORAL COMPONENT PFC SIGMA PS 1960-50-300,GRP695,5,SMMFG00526-02,71600.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT FEMORAL COMPONENT POSTERIOR STABILIZED,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FEMORAL COMPONENT PFC SIGMA PS 1960-50-300_OTHERS_SIZE 3 RIGHT_DEPUY_FEMORAL COMPONENT PFC SIGMA PS 1960-50-300_1
213335,6008765E16802C03E8B1C90D,409400,NAN,FEMORAL COMPONENT PFC SIGMA TC3 96-0088,CAT104,NAN,SIZE 3 LEFT,NO,FOR150,FEMORAL COMPONENT PFC SIGMA TC3 96-0088,GRP696,12,SMMFG00526-02,64440.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT FEMORAL COMPONENT REVISION,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FEMORAL COMPONENT PFC SIGMA TC3 96-0088_OTHERS_SIZE 3 LEFT_DEPUY_FEMORAL COMPONENT PFC SIGMA TC3 96-0088_1
213336,6008765E16802C03E8B1C90E,409401,NAN,FEMORAL COMPONENT PFC SIGMA TC3 96-0088,CAT104,NAN,SIZE 3 LEFT,NO,FOR150,FEMORAL COMPONENT PFC SIGMA TC3 96-0088,GRP696,5,SMMFG00526-02,71600.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT FEMORAL COMPONENT REVISION,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FEMORAL COMPONENT PFC SIGMA TC3 96-0088_OTHERS_SIZE 3 LEFT_DEPUY_FEMORAL COMPONENT PFC SIGMA TC3 96-0088_1
213521,6008765E16802C03E8B1C9C8,409587,NAN,TIBIAL BASE PLATE PFC SIGMA MOD 86-6029,CAT104,NAN,SIZE 2.5,YES,FOR150,TIBIAL BASE PLATE PFC SIGMA MOD 86-6029,GRP701,5,SMMFG00526-02,28043.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT TIBIAL BASE PLATE,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIAL BASE PLATE PFC SIGMA MOD 86-6029_OTHERS_SIZE 2.5_DEPUY_TIBIAL BASE PLATE PFC SIGMA MOD 86-6029_1
213522,6008765E16802C03E8B1C9C9,409588,NAN,TIBIAL BASE PLATE SIGMA MOD COCR 1581-25-000,CAT104,NAN,SIZE 2.5,YES,FOR150,TIBIAL BASE PLATE SIGMA MOD COCR 1581-25-000,GRP701,5,SMMFG00526-02,19623.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT TIBIAL BASE PLATE,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIAL BASE PLATE SIGMA MOD COCR 1581-25-000_OTHERS_SIZE 2.5_DEPUY_TIBIAL BASE PLATE SIGMA MOD COCR 1581-25-000_1
213523,6008765E16802C03E8B1C9CA,409589,NAN,TIBIAL BASE PLATE SIGMA MOD COCR 1581-30-000,CAT104,NAN,SIZE 3,YES,FOR150,TIBIAL BASE PLATE SIGMA MOD COCR 1581-30-000,GRP701,5,SMMFG00526-02,19623.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT TIBIAL BASE PLATE,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIAL BASE PLATE SIGMA MOD COCR 1581-30-000_OTHERS_SIZE 3_DEPUY_TIBIAL BASE PLATE SIGMA MOD COCR 1581-30-000_1
213531,6008765E16802C03E8B1C9D2,409597,NAN,TIBIAL BASE PLATE MBT KEEL 1294-33-125,CAT104,NAN,SIZE 2.5,YES,FOR150,TIBIAL BASE PLATE MBT KEEL 1294-33-125,GRP701,5,SMMFG00526-02,35300.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT TIBIAL BASE PLATE,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIAL BASE PLATE MBT KEEL 1294-33-125_OTHERS_SIZE 2.5_DEPUY_TIBIAL BASE PLATE MBT KEEL 1294-33-125_1
213534,6008765E16802C03E8B1C9D5,409600,NAN,TIBIAL BASE PLATE PFC SIGMA MAK KEEL 86-4181,CAT104,NAN,SIZE 3,YES,FOR150,TIBIAL BASE PLATE PFC SIGMA MAK KEEL 86-4181,GRP701,5,SMMFG00526-02,27500.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT TIBIAL BASE PLATE,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIAL BASE PLATE PFC SIGMA MAK KEEL 86-4181_OTHERS_SIZE 3_DEPUY_TIBIAL BASE PLATE PFC SIGMA MAK KEEL 86-4181_1
213535,6008765E16802C03E8B1C9D6,409601,NAN,TIBIAL BASE PLATE MBT KEEL 1294-33-120,CAT104,NAN,SIZE 2,NO,FOR150,TIBIAL BASE PLATE MBT KEEL 1294-33-120,GRP701,5,SMMFG00526-02,35300.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT TIBIAL BASE PLATE,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIAL BASE PLATE MBT KEEL 1294-33-120_OTHERS_SIZE 2_DEPUY_TIBIAL BASE PLATE MBT KEEL 1294-33-120_1
213537,6008765E16802C03E8B1C9D8,409603,NAN,TIBIAL BASE PLATE MBT KEEL 1294-33-120,CAT104,NAN,SIZE 2,NO,FOR150,TIBIAL BASE PLATE MBT KEEL 1294-33-120,GRP701,12,SMMFG00526-02,17839.5,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT TIBIAL BASE PLATE,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIAL BASE PLATE MBT KEEL 1294-33-120_OTHERS_SIZE 2_DEPUY_TIBIAL BASE PLATE MBT KEEL 1294-33-120_1
213540,6008765E16802C03E8B1C9DB,409606,NAN,TIBIAL BASE PLATE MBT KEEL 1294-33-125,CAT104,NAN,SIZE 2.5,NO,FOR150,TIBIAL BASE PLATE MBT KEEL 1294-33-125,GRP701,12,SMMFG00526-02,17839.5,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT TIBIAL BASE PLATE,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIAL BASE PLATE MBT KEEL 1294-33-125_OTHERS_SIZE 2.5_DEPUY_TIBIAL BASE PLATE MBT KEEL 1294-33-125_1
213542,6008765E16802C03E8B1C9DD,409608,NAN,TIBIAL BASE PLATE PFC SIGMA MAK KEEL 86-4181,CAT104,NAN,SIZE 3,NO,FOR150,TIBIAL BASE PLATE PFC SIGMA MAK KEEL 86-4181,GRP701,12,SMMFG00526-02,24750.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT TIBIAL BASE PLATE,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIAL BASE PLATE PFC SIGMA MAK KEEL 86-4181_OTHERS_SIZE 3_DEPUY_TIBIAL BASE PLATE PFC SIGMA MAK KEEL 86-4181_1
213556,6008765E16802C03E8B1C9EB,409622,NAN,TIBIAL BASE PLATE PFC SIGMA MOD 86-6029,CAT104,NAN,SIZE 2.5,YES,FOR150,TIBIAL BASE PLATE PFC SIGMA MOD 86-6029,GRP701,5,SMMFG00526-02,31000.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT TIBIAL BASE PLATE,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIAL BASE PLATE PFC SIGMA MOD 86-6029_OTHERS_SIZE 2.5_DEPUY_TIBIAL BASE PLATE PFC SIGMA MOD 86-6029_1
213558,6008765E16802C03E8B1C9ED,409624,NAN,TIBIAL BASE PLATE SIGMA MOD COCR 1581-25-000,CAT104,NAN,SIZE 2.5,NO,FOR150,TIBIAL BASE PLATE SIGMA MOD COCR 1581-25-000,GRP701,5,SMMFG00526-02,41200.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT TIBIAL BASE PLATE,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIAL BASE PLATE SIGMA MOD COCR 1581-25-000_OTHERS_SIZE 2.5_DEPUY_TIBIAL BASE PLATE SIGMA MOD COCR 1581-25-000_1
213559,6008765E16802C03E8B1C9EE,409625,NAN,TIBIAL BASE PLATE SIGMA MOD COCR 1581-30-000,CAT104,NAN,SIZE 3,YES,FOR150,TIBIAL BASE PLATE SIGMA MOD COCR 1581-30-000,GRP701,5,SMMFG00526-02,41200.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,JOINT RECONSTRUCTION TOTAL KNEE REPLACEMENT TIBIAL BASE PLATE,DEPUY,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIAL BASE PLATE SIGMA MOD COCR 1581-30-000_OTHERS_SIZE 3_DEPUY_TIBIAL BASE PLATE SIGMA MOD COCR 1581-30-000_1
215054,6008765F16802C03E8B1CFD1,411132,NAN,STAPLE LINE REINFORCEMENT SEAMGAURD 1BSGEC60A,CAT104,NAN,NAN,NO,FOR150,STAPLE LINE REINFORCEMENT SEAMGAURD 1BSGEC60A,GRP792,12,SMMFG02257-01,13400.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC146,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,STAPLE,WL GORE,IMPLANTS,CARDIO THORACIC VASCULAR SURGERY,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,STAPLE LINE REINFORCEMENT SEAMGAURD 1BSGEC60A_OTHERS_NAN_WL GORE_STAPLE LINE REINFORCEMENT SEAMGAURD 1BSGEC60A_1
