,_id,stratmed_sku,brand_code,brand_name,category,committed_volume,dose_size,dpco_list,form,generic_name,group,gst,manufacturer_code,mrp,price_effective_from_date,price_effective_to_date,purchase_price_w_gst,remarks,roa,status,subcategory,therapy_code,unit_per_pack,uom_pack_type,business_unit,dpco_ceiling_price,hsn_code,innovator_brand,marketed_by,therapy_name,group_name,manufacturer_name,category_name,subcategory_name,form_name,roa_name,created_by,created_date,unit_per_pack_num,update_date,updated_by,1m_mfg_name,generic_code,combined
259854,617AF2EE1DB0D8B9EB4680B6,544271,NAN,ODONIL,CAT103,NAN,NAN,NO,FOR154,ODONIL,GRP286,18,SMMFG03569-01,20.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC135,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,HOUSE KEEPING & CLEANING EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ODONIL_NOT APPLICABLE_NAN_ODONIL_1_20.0
259861,617AF2EE1DB0D8B9EB4680E7,544280,NAN,RUBBER BANDS,CAT103,NAN,NAN,NO,FOR154,RUBBER BANDS,GRP286,18,SMMFG03569-01,35.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,RUBBER BANDS_NOT APPLICABLE_NAN_RUBBER BANDS_1_35.0
259864,617AF2EE1DB0D8B9EB4680EE,544283,NAN,SPRAY GUNS,CAT103,NAN,NAN,NO,FOR154,SPRAY GUNS,GRP286,18,SMMFG02222-01,40.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SPRAY GUNS_NOT APPLICABLE_NAN_SPRAY GUNS_1_40.0
259914,617AF2EE1DB0D8B9EB46820E,544332,NAN,SOLIA S 60 377179,CAT104,NAN,S60,NO,FOR154,PACING LEAD SOLIA PRO MRI,GRP587,18,SMMFG02222-01,17700.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC131,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,CRM DEVICES PACEMAKER LEAD,LOCAL,IMPLANTS,CARDIOLOGY,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PACING LEAD SOLIA PRO MRI_NOT APPLICABLE_S60_SOLIA S 60 377179_1_17700.0
259939,617AF2EE1DB0D8B9EB4682B2,544361,NAN,63A 4P MCB,CAT103,NAN,63A,NO,FOR154,MCB,GRP286,18,SMMFG02222-01,1035.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,MCB_NOT APPLICABLE_63A_63A 4P MCB_1_1035.0
259949,617AF2EE1DB0D8B9EB4682D9,544367,NAN,A4 SIZE WHITE PAPER,CAT103,NAN,A4,NO,FOR154,A4 SIZE SHEET,GRP286,12,SMMFG08360-01,153.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,SRI GAYATRI BOOKS AND STATIONERY,OTHERS,OTHERS,SRI GAYATRI BOOKS AND STATIONERY,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,A4 SIZE SHEET_NOT APPLICABLE_A4_A4 SIZE WHITE PAPER_1_153.0
260011,617AF2EE1DB0D8B9EB468431,544429,NAN,CARRY BAGS,CAT103,NAN,NAN,NO,FOR154,CARRYBAGS,GRP286,18,SMMFG08360-01,80.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,SRI GAYATRI BOOKS AND STATIONERY,OTHERS,OTHERS,SRI GAYATRI BOOKS AND STATIONERY,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CARRYBAGS_NOT APPLICABLE_NAN_CARRY BAGS_1_80.0
260012,617AF2EE1DB0D8B9EB46843C,544432,NAN,CD COVERS ORDINARY,CAT103,NAN,NAN,NO,FOR154,CD COVERS ORDINARY,GRP286,18,SMMFG08360-01,0.7,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,SRI GAYATRI BOOKS AND STATIONERY,OTHERS,OTHERS,SRI GAYATRI BOOKS AND STATIONERY,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CD COVERS ORDINARY_NOT APPLICABLE_NAN_CD COVERS ORDINARY_1_0.7
260014,617AF2EE1DB0D8B9EB468442,544433,NAN,CD MARKERS (BLACK & BLUE ),CAT103,NAN,NAN,NO,FOR154,CD MARKER,GRP286,12,SMMFG08360-01,8.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,SRI GAYATRI BOOKS AND STATIONERY,OTHERS,OTHERS,SRI GAYATRI BOOKS AND STATIONERY,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CD MARKER_NOT APPLICABLE_NAN_CD MARKERS (BLACK & BLUE )_1_8.0
260038,617AF2EE1DB0D8B9EB4684D5,544457,NAN,CRKTHC,CAT103,NAN,NAN,NO,FOR154,PROTECTION DEVICES,GRP286,12,SMMFG02222-01,1800.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PROTECTION DEVICES_NOT APPLICABLE_NAN_CRKTHC_1_1800.0
260058,617AF2EE1DB0D8B9EB468548,544477,NAN,DISPOSSABLE GLASSES,CAT103,NAN,NAN,NO,FOR154,DISPOSABEL GLASSES,GRP286,18,SMMFG08360-01,25.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,SRI GAYATRI BOOKS AND STATIONERY,OTHERS,OTHERS,SRI GAYATRI BOOKS AND STATIONERY,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DISPOSABEL GLASSES_NOT APPLICABLE_NAN_DISPOSSABLE GLASSES_1_25.0
260060,617AF2EE1DB0D8B9EB468559,544481,NAN,DOCTORS PROGRESS NOTE(BLUE),CAT103,NAN,NAN,NO,FOR154,DOCTORS PROGRESS NOTE,GRP286,5,SMMFG03569-01,60.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DOCTORS PROGRESS NOTE_NOT APPLICABLE_NAN_DOCTORS PROGRESS NOTE(BLUE)_1_60.0
260083,617AF2EE1DB0D8B9EB4685D2,544502,NAN,ELECSYS IL 6 COBAS E 100 (05109442190),CAT101,NAN,NAN,NO,FOR154,ELECSYS COBASE,GRP1576,5,SMMFG00661-01,47199.6,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC107,STH107,1,PIECE,NAN,NAN,NAN,NO,ROCHE,OTHERS,REAGENTS & SCREENING ACCESSORIES,ROCHE,CONSUMABLES,LAB CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ELECSYS COBASE_NOT APPLICABLE_NAN_ELECSYS IL 6 COBAS E 100 (05109442190)_1_47199.6
260084,617AF2EE1DB0D8B9EB4685DA,544503,NAN,ELECSYS SYS WASH KIT (11930346122) 500 ML,CAT101,NAN,NAN,NO,FOR154,ELECSYS WASH KIT,GRP1576,5,SMMFG00661-01,944.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC107,STH107,1,PIECE,NAN,NAN,NAN,NO,ROCHE,OTHERS,REAGENTS & SCREENING ACCESSORIES,ROCHE,CONSUMABLES,LAB CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ELECSYS WASH KIT_NOT APPLICABLE_NAN_ELECSYS SYS WASH KIT (11930346122) 500 ML_1_944.0
260120,617AF2EE1DB0D8B9EB46868E,544537,NAN,ICD COADING PADS,CAT103,NAN,NAN,NO,FOR154,ICD COADING PADS,GRP286,5,SMMFG08361-01,58.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LAKSHMI PRIYA PRINTERS,OTHERS,OTHERS,LAKSHMI PRIYA PRINTERS,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ICD COADING PADS_NOT APPLICABLE_NAN_ICD COADING PADS_1_58.0
260124,617AF2EE1DB0D8B9EB4686AB,544541,NAN,INTAKE AND OUTPUT CHART PADS PINK,CAT103,NAN,NAN,NO,FOR154,CHART,GRP286,5,SMMFG08361-01,60.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LAKSHMI PRIYA PRINTERS,OTHERS,OTHERS,LAKSHMI PRIYA PRINTERS,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CHART_NOT APPLICABLE_NAN_INTAKE AND OUTPUT CHART PADS PINK_1_60.0
260182,617AF2EE1DB0D8B9EB4687D9,544600,NAN,MRD CHECK LIST PADS,CAT103,NAN,NAN,NO,FOR154,MRD CHECK LIST PADS,GRP286,5,SMMFG08361-01,60.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LAKSHMI PRIYA PRINTERS,OTHERS,OTHERS,LAKSHMI PRIYA PRINTERS,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,MRD CHECK LIST PADS_NOT APPLICABLE_NAN_MRD CHECK LIST PADS_1_60.0
260208,617AF2EE1DB0D8B9EB468883,544629,NAN,ODONIL,CAT103,NAN,NAN,NO,FOR154,ODONIL,GRP286,18,SMMFG03569-01,20.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ODONIL_NOT APPLICABLE_NAN_ODONIL_1_20.0
260235,617AF2EE1DB0D8B9EB468910,544655,NAN,PLASTIC SPOONS,CAT103,NAN,NAN,NO,FOR154,SPOONS,GRP286,18,SMMFG03569-01,70.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SPOONS_NOT APPLICABLE_NAN_PLASTIC SPOONS_1_70.0
260260,617AF2EE1DB0D8B9EB4689AA,544680,NAN,RUBBER BANDS,CAT103,NAN,NAN,NO,FOR154,RUBBER BANDS,GRP286,18,SMMFG03569-01,35.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,RUBBER BANDS_NOT APPLICABLE_NAN_RUBBER BANDS_1_35.0
260295,617AF2EE1DB0D8B9EB468A80,544715,NAN,SOLIA S 60 377179,CAT104,NAN,S60,NO,FOR154,PACING LEAD SOLIA PRO MRI,GRP587,18,SMMFG00702-01,17700.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC131,STH107,1,PIECE,NAN,NAN,NAN,NO,MEDTRONIC,OTHERS,CRM DEVICES PACEMAKER LEAD,MEDTRONIC,IMPLANTS,CARDIOLOGY,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PACING LEAD SOLIA PRO MRI_NOT APPLICABLE_S60_SOLIA S 60 377179_1_17700.0
260297,617AF2EE1DB0D8B9EB468A94,544718,NAN,SPRAY GUNS,CAT103,NAN,NAN,NO,FOR154,SPRAY GUNS,GRP286,18,SMMFG02222-01,40.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SPRAY GUNS_NOT APPLICABLE_NAN_SPRAY GUNS_1_40.0
260375,617AF2EE1DB0D8B9EB468C6D,544796,NAN,CRKTHC,CAT103,NAN,NAN,NO,FOR154,PROTECTION DEVICES,GRP286,12,SMMFG02222-01,1800.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PROTECTION DEVICES_NOT APPLICABLE_NAN_CRKTHC_1_1800.0
260512,618124B0770C5BE782D5718B,544961,NAN,PACING WIRE,CAT104,NAN,NAN,NO,FOR154,PACING WIRE,GRP1459,12,SMMFG02222-01,1123.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC131,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,PACING WIRES,LOCAL,IMPLANTS,CARDIOLOGY,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PACING WIRE_NOT APPLICABLE_NAN_PACING WIRE_1_1123.0
260522,61861782770C5BE782A5321B,544975,NAN,RANEY CLIP STERILE FF015P AESCULAP,CAT101,NAN,NAN,NO,FOR154,RANEY CLIPS,GRP995,12,SMMFG03120-01,2500.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,AESCULAP B-BRAUN,OTHERS,CLIPS & APPLIERS,AESCULAP B-BRAUN,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,RANEY CLIPS_NOT APPLICABLE_NAN_RANEY CLIP STERILE FF015P AESCULAP_1_2500.0
260530,61861782770C5BE782A53277,544983,NAN,ANABOOST HAIR OIL,CAT100,NAN,NAN,NO,FOR107,HAIR OIL,GRP217,18,SMMFG02222-01,299.0,NAN,NAN,NAN,NAN,ROA101,ACTIVE,SUBC110,STH109,1,PIECE,NAN,NAN,NAN,NO,LOCAL,DERMATOLOGY,HAIR CARE/ANTIDANDRUFF PREP.,LOCAL,PHARMA,DERMATOLOGY,OILS,TOPICAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,HAIR OIL_OILS_NAN_ANABOOST HAIR OIL_1_299.0
260537,61861782770C5BE782A532BC,544991,NAN,PEGPASS POWDER,CAT100,NAN,NAN,NO,FOR110,POLYETHYLENE GLYCOL,GRP235,12,SMMFG03054-01,270.0,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC102,STH102,1,PIECE,NAN,NAN,NAN,NO,NEON,GASTROENTEROLOGY,LAXATIVES,NEON,PHARMA,GASTROENTEROLOGY,POWDERS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,POLYETHYLENE GLYCOL_POWDERS_NAN_PEGPASS POWDER_1_270.0
260539,61861782770C5BE782A532C2,544993,NAN,ASAHI GUIDE WIRE SION BLUE,CAT101,NAN,NAN,NO,FOR154,GUIDE WIRE PTCA,GRP1175,18,SMMFG01948-01,9500.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,ASAHI,GENERAL,GUIDEWIRES,ASAHI,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GUIDE WIRE PTCA_NOT APPLICABLE_NAN_ASAHI GUIDE WIRE SION BLUE_1_9500.0
260621,61861782770C5BE782A534E0,545075,NAN,WN 215 NH,CAT101,NAN,NAN,NO,FOR154,SUTURE SILKUS PRE CUT WN 215,GRP1556,12,SMMFG03004-01,2186.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC127,STH107,12,PACK,NAN,NAN,NAN,NO,LOTUS SURGICAL,OTHERS,NON ABSORBABLE SUTURE,LOTUS SURGICAL,CONSUMABLES,SUTURES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SUTURE SILKUS PRE CUT WN 215_NOT APPLICABLE_NAN_WN 215 NH_12_2186.0
260625,61861782770C5BE782A53506,545081,NAN,LIGATING CLIPS TRUTIE 300,CAT101,NAN,NAN,NO,FOR154,HEMOSTATIC LIGATING CLIPS,GRP995,12,SMMFG03006-01,630.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,SUTURES INDIA,OTHERS,CLIPS & APPLIERS,SUTURES INDIA,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,HEMOSTATIC LIGATING CLIPS_NOT APPLICABLE_NAN_LIGATING CLIPS TRUTIE 300_1_630.0
260626,61861782770C5BE782A5350D,545082,NAN,RANEY CLIP STERILE FF015P AESCULAP,CAT101,NAN,NAN,NO,FOR154,RANEY CLIPS,GRP995,12,SMMFG03120-01,2500.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,AESCULAP B-BRAUN,OTHERS,CLIPS & APPLIERS,AESCULAP B-BRAUN,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,RANEY CLIPS_NOT APPLICABLE_NAN_RANEY CLIP STERILE FF015P AESCULAP_1_2500.0
260633,61861782770C5BE782A5353A,545089,NAN,ANABOOST HAIR OIL,CAT100,NAN,NAN,NO,FOR107,HAIR OIL,GRP217,18,SMMFG02222-01,299.0,NAN,NAN,NAN,NAN,ROA101,ACTIVE,SUBC110,STH109,1,PIECE,NAN,NAN,NAN,NO,LOCAL,DERMATOLOGY,HAIR CARE/ANTIDANDRUFF PREP.,LOCAL,PHARMA,DERMATOLOGY,OILS,TOPICAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,HAIR OIL_OILS_NAN_ANABOOST HAIR OIL_1_299.0
260635,61861782770C5BE782A5354A,545091,NAN,SURGICAL PULSE LAVAGE,CAT101,NAN,NAN,NO,FOR154,SURGICAL PULSE LAVAGE,GRP419,12,SMMFG02222-01,5600.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC132,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,DRAINAGE SYSTEM,LOCAL,CONSUMABLES,CATHETERS & DRAINS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SURGICAL PULSE LAVAGE_NOT APPLICABLE_NAN_SURGICAL PULSE LAVAGE_1_5600.0
260645,61861782770C5BE782A53594,545103,NAN,PEGPASS POWDER,CAT100,NAN,NAN,NO,FOR110,POLYETHYLENE GLYCOL,GRP235,12,SMMFG03054-01,270.0,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC102,STH102,1,PIECE,NAN,NAN,NAN,NO,NEON,GASTROENTEROLOGY,LAXATIVES,NEON,PHARMA,GASTROENTEROLOGY,POWDERS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,POLYETHYLENE GLYCOL_POWDERS_NAN_PEGPASS POWDER_1_270.0
260646,61861782770C5BE782A535A4,545105,NAN,ASAHI GUIDE WIRE SION BLUE,CAT101,NAN,NAN,NO,FOR154,GUIDE WIRE PTCA,GRP1175,18,SMMFG01948-01,9500.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,ASAHI,GENERAL,GUIDEWIRES,ASAHI,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GUIDE WIRE PTCA_NOT APPLICABLE_NAN_ASAHI GUIDE WIRE SION BLUE_1_9500.0
260754,61861782770C5BE782A53812,545218,NAN,WN 215 NH,CAT101,NAN,NAN,NO,FOR154,SUTURE SILKUS PRE CUT WN 215,GRP1556,12,SMMFG03004-01,2186.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC127,STH107,12,PACK,NAN,NAN,NAN,NO,LOTUS SURGICAL,OTHERS,NON ABSORBABLE SUTURE,LOTUS SURGICAL,CONSUMABLES,SUTURES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SUTURE SILKUS PRE CUT WN 215_NOT APPLICABLE_NAN_WN 215 NH_12_2186.0
260765,61861782770C5BE782A53866,545232,NAN,SURGICAL PULSE LAVAGE,CAT101,NAN,NAN,NO,FOR154,SURGICAL PULSE LAVAGE,GRP419,12,SMMFG02222-01,5600.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC132,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,DRAINAGE SYSTEM,LOCAL,CONSUMABLES,CATHETERS & DRAINS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SURGICAL PULSE LAVAGE_NOT APPLICABLE_NAN_SURGICAL PULSE LAVAGE_1_5600.0
260957,618CC768770C5BE7820A6752,545427,NAN,GLENPAR AC TAB,CAT100,NAN,100MG+325MG,NO,FOR102,ACECLOFENAC+PARACETAMOL,GRP159,12,SMMFG00028-01,51.0,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUB174,STH104,10,STRIP,NAN,NAN,NAN,NO,GLENMARK PHARMA,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIRHEUMATIC NONSTR.,GLENMARK PHARMA,PHARMA,ANALGESICS & ANTIPYRETICS,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ACECLOFENAC+PARACETAMOL_TABLETS_100MG+325MG_GLENPAR AC TAB_10_51.0
260959,618CC768770C5BE7820A675A,545428,NAN,GLENPAR AC TAB,CAT100,NAN,100MG+325MG,NO,FOR102,ACECLOFENAC+PARACETAMOL,GRP159,12,SMMFG00028-01,51.0,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUB174,STH104,10,STRIP,NAN,NAN,NAN,NO,GLENMARK PHARMA,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIRHEUMATIC NONSTR.,GLENMARK PHARMA,PHARMA,ANALGESICS & ANTIPYRETICS,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ACECLOFENAC+PARACETAMOL_TABLETS_100MG+325MG_GLENPAR AC TAB_10_51.0
261684,6193A0661DB0D8B9EBAAAEF4,546166,NAN,TRUPOLY POWDER FREE GLOVES 6,CAT101,NAN,SIZE 6,NO,FOR154,GLOVES TRUPOLY,GRP339,12,SMMFG03090-01,105.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH119,1,PIECE,NAN,NAN,NAN,NO,HEALTHIUM MEDITECH,GENERAL,GLOVES,HEALTHIUM MEDITECH,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GLOVES TRUPOLY_NOT APPLICABLE_SIZE 6_TRUPOLY POWDER FREE GLOVES 6_1_105.0
263963,61B0940D770C5BE782FC37EC,548464,NAN,COTTON 500 GM NAVJEEVAN,CAT101,NAN,500GM,NO,FOR154,ABSORBANT COTTON,GRP434,12,SMMFG00752-01,150.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC128,STH119,1,PIECE,NAN,NAN,NAN,NO,NAVJEEVAN,GENERAL,ABSORBANT COTTON,NAVJEEVAN,CONSUMABLES,DRESSING & WOUND MANAGEMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ABSORBANT COTTON_NOT APPLICABLE_500GM_COTTON 500 GM NAVJEEVAN_1_150.0
263988,61B0940D770C5BE782FC3886,548489,NAN,G KIT (HIV KIT) MEDIKARMA,CAT101,NAN,NAN,NO,FOR154,G KIT,GRP430,5,SMMFG00639-01,1200.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH119,1,PIECE,NAN,NAN,NAN,NO,SURGIWEAR,GENERAL,PPE KIT,SURGIWEAR,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,G KIT_NOT APPLICABLE_NAN_G KIT (HIV KIT) MEDIKARMA_1_1200.0
264059,61B0940D770C5BE782FC3A69,548560,NAN,S.S. ARCH BAR 30 CM,CAT104,NAN,30CM,NO,FOR154,ARCH BAR,GRP1546,5,SMMFG03051-01,472.5,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,HINDUSTAN SURGICAL,OTHERS,DENTAL PROCEDURE RELATED ITEMS,HINDUSTAN SURGICAL,IMPLANTS,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ARCH BAR_NOT APPLICABLE_30CM_S.S. ARCH BAR 30 CM_1_472.5
